,position,company,description,reviews,location,Latitude,Longitude
313,Data Scientist,Castle Global,"About Hive

Hive is a full stack deep learning platform helping to bring companies into the AI era. We label training data through Hive Data, a distributed workforce of over 300,000 workers around the world generating millions of high quality pieces of data a day. We then use this data to build machine learning models with applications in verticals like Media, Autonomous Driving, Retail, and Security. Today, we work with some of the largest companies in the world to redefine how they think about unstructured visual data and together we build solutions that completely transform verticals.

We are fortunate to be funded by leading investors like Peter Thiel (Founders Fund), General Catalyst, Formation 8, and others. We have ~100 people globally, based in our San Francisco and Delhi offices. If you're interested in the future of AI and want to join us, please reach out!

Data Scientist Role

In order to execute our vision, we are looking to expand our team of data scientists. We generate an enormous amount of valuable proprietary data in a number of verticals, and we are building a team dedicated to deriving insights from this data. This team will bridge the gap between the ""tagged"" data that our machine learning team builds and the product team in delivering business insights. Our ideal candidate has experience working with massive data sets (think 10B+ rows of data) and is comfortable with both statistics and engineering.
Responsibilities
Everything involved in analyzing a production data set, including:
Writing code to transform massive raw data output into a structured, usable form
Leveraging more traditional machine learning techniques to uncover hidden relationships in our data sets
Conducting statistical analysis of results to prove / disprove hypotheses, and
Write up reports that our other team members can use to deliver in a product
Interface closely with the Product, Business Development, and Sales teams to answer questions about our data sets that our customers and partners are seeking solutions for
Requirements
You have an undergraduate or graduate degree in computer science or similar technical field, with significant coursework in mathematics or statistics
You have 1-2 years of industry data science experience
You have successfully worked with complex data sets and are familiar with Hadoop / Spark
You know the ins and outs of Python, especially as it applies to the above data processing frameworks
You are capable of quickly coding and prototyping data pipelines involving any combination of Python, Node, bash, and linux command-line tools, especially when applied to large data sets consisting of millions of files
You have a working knowledge of the following technologies, or are not afraid of picking them up on the fly: C++, Scala / Spark, R, Matlab, SQL, Cassandra, Docker
You are comfortable with running and interpreting common statistical tests, and also with common data science techniques including dimensionality reduction and supervised and unsupervised learning
You have great communication skills and ability to work with others
You are a strong team player, with a do-whatever-it-takes attitude
What We Offer You

We are a group of individuals who are young and hungry to make a mark on the world and build a machine learning company for the long run. You will be based in San Francisco and we offer all the standard benefits available to top startup companies. At Hive, you will have a significant career development opportunity and an opportunity to learn directly from our founder / CEO.

Thank you for your interest in joining Hive.",,"San Francisco, CA",37.7749295,-122.4194155
314,Data Scientist,Streetline,"Streetline is a leading smart parking company delivering smart data and advanced analytics to solve parking issues for customers worldwide. Streetline’s pioneering technology makes the parking experience for consumers easier, while helping cities, corporate campuses and universities dramatically improve their parking operations. Our vision is ambitious—to transform parking from a pain point to a frictionless, seamless experience for motorists and enable parking operators optimize their parking resources.

Position Summary
The Parking Data Scientist will be working directly with the CTO to support the company’s data collection and inference strategy. This is a role requiring considerable breadth of expertise and system level thinking. You will be examining the company’s data archive and interfacing to 3rd party APIs to support efforts to leverage data that will broaden our product offering.

Your job will also include development of algorithms for estimation, detection and classification, and analysis of uncertainty and parametric optimization. We do not want to keep you chained to a screen all day, so you will also lead field work to test and characterize the quality of our parking offerings. Lastly, we hope that you enjoy presenting your work in a visually compelling manner over the web – so experience with appropriate javascript libraries is a plus.

The ideal candidate will have experience with statistics, APIs, strong presentation skills, and take a pragmatic approach to data analysis with the understanding that the path from analysis to working production code may at times be short.

Requirements:

Advanced degree in statistics, machine learning, electrical engineering or computer science with some coursework on inference.
5+ years of work experience in related field or exemplary academic and internship track record
Extensive hands on experience with R and/or MATLAB
Extensive hands on experience with Python and/or Ruby
A passion for test driven development and test coverage metrics

**Streetline is proud to be an equal opportunity employer**

**NO relocation available**

***Visa sponsorship/transfer available***

****Strong preference for fulltime work onsite in San Mateo, CA ****

****Remote work will be considered for strong candidate who has previous remote work experience **",5.0,"San Mateo, CA 94404",37.5549479,-122.2710602
315,Data Scientist,Strava,"About Strava

Strava is Swedish for “strive,” which epitomizes our attitude and ambition: We’re a passionate and committed team, unified by our mission to build the most engaged community of athletes in the world. Every day, we’re searching for new ways to inspire athletes and make the sports they love even more fun. But it’s not only about achieving – we’re an inclusive team, dedicated to elevating each other and the members of our community. That balanced approach has helped us revolutionize our industry, and we’re just getting started. Millions of athletes are on Strava, millions more will come. When you’re ready for a challenge and a team that will support you along the way, join us.

About this Role

Strava is looking for an Data Scientist to help establish our Data Science practice and develop insights and products that improve the experience of athletes on our platform. You will work on a variety of projects across product teams, including recommendations, segmentation, and statistical modeling. The successful candidate will have a passion for data, finding the best algorithm for the job, and making an impact on the business.

Responsibilities


Work with product and engineering teams to define, scope, and implement projects in production
Apply machine learning and other relevant techniques to business problems
Build models from the ground up, from data exploration through feature generation, to model construction and optimization
Design and evaluate A/B tests to quantify impact
Partner with Data Engineering and Platform teams to identify and build tools for Data Science

Requirements


Bachelor’s Degree in Statistics, Machine Learning, Computer Science, Mathematics, Economics or other quantitative field; advanced degree a plus
2 years of hands-on experience as a Data Scientist, Machine Learning engineer, or similar position
Ability to translate business needs into models and data products, and communicate results to product and leadership teams
Development experience with Python or other scripting language
Proficient with SQL
Experience with geographic data a plus

Backed by Sequoia Capital, Madrone Partners and Jackson Square Ventures, Strava is expanding in order to exceed the needs of our growing community of global athletes. By joining our team, you will help push Strava forward in fresh, innovative ways. You will engage in interesting and challenging work that will improve the lives of our athletes every day. And in the same way that Strava is deeply committed to unlocking the potential of our athletes, we are dedicated to providing a world-class workplace where our employees can grow and thrive. Join us!

Strava is an equal opportunity employer. In keeping with the values of Strava, we make all employment decisions including hiring, evaluation, termination, promotional and training opportunities, without regard to race, religion, color, sex, age, national origin, ancestry, sexual orientation, physical handicap, mental disability, medical condition, disability, pregnancy or pregnancy-related condition, marital status, height and or weight.",,"San Francisco, CA 94107",37.7618242,-122.3985871
316,Data Scientist,"HealthyPets, Inc.","HealthyPets is seeking a Data Scientist to join our Marketing team. The Data Scientist will be responsible for analyzing and identifying opportunities from digital and offline data sources including web behavior, marketing initiatives, A/B testing, and lift analysis, translating data into meaningful summaries and recommendations for leadership. This position will develop and monitor KPIs and identify opportunities to drive value for HealthyPets.Responsibilities: Conduct recurring web reporting to monitor and drive KPIsProactively develop site performance reports and analysis such as segmentation analysis ; highlight observations and business context to deliver actionable recommendations to business leads, not just dataPerform short-term and ad hoc analysesTranslate business requirements into a Solution Design Document used for implementation support, guidance, and documentationParticipate in the design, set up, and evaluation of A/B and multivariate testingEnsure quality and timeliness of deliverables that meet expectations while balancing business needs with the appropriate level of analytical rigorProvide insights to support senior management with decision makingComplete and maintain distribution of web analytics reports including contextualizationDevelop and maintain relationship with partner organizationsEducation: Bachelor’s degree in business, finance, economics, statistics, or related fieldSkills and Behaviors: Expert proficiency in web analytics tools including Omniture and Google AnalyticsStrong business acumen and ability to present to senior managementStrong quality assurance skillsMust be detailed oriented with logical problem solving skillsOutstanding organizational skills and dedication to quality and integrityClear understanding of basic financial, statistical, and economic conceptsAbility to work collaboratively acting as a subject matter expert within a team environment to help define and meet measurement criteria and goalsMust be a self-motivator and enjoy sifting through large amounts of dataAbility to contribute effectively in a fast paced environment with limited supervisionExcellent verbal and written communication skillsBenefits: Benefits packageVeterinary discountsWebsite and retail discountBring your pet to work FridayHigh-tech environmentLarge break/game roomAbout Us: Founded in 1997 by a veterinarian, HealthyPets, Inc. (Business of the Year 2018) mission is to help pet owners improve and care for their pets without having to spend a great deal of money. We are one of the top pet websites, wonderfully located right here in the East Bay.At HealthyPets, we are dedicated to helping and strengthening the bond between humans and animals by only providing quality products. We offer non- prescription medications, all-natural and nutritional supplements as well as a huge variety of pet supplies. Whether you're looking for a great deal on pet supplies or simply looking to keep your pets healthy, HealthyPets is your one stop shop.This job description does not constitute a contract or agreement. You may be required to do more than is stated in this particular job description.Job Type: Full-timeEducation:Bachelor'sLocation:Union City, CA 94587Required work authorization:United States",7.0,"Union City, CA 94587",37.5952304,-122.043969
317,Data Scientist,Figure,"About the Role

Figure is a financial technology company with the mission of leveraging blockchain, AI and advanced analytics to unlock new access points for consumer credit products that can transform the financial lives of our customers. We provide home equity release solutions, including home equity lines of credit, home improvement loans and home buy-lease back offering for retirement. Concurrently, we are building a blockchain protocol for the origination, custody, trading and securitization of whole loans and other assets.

We are a group of passionate innovators and serial entrepreneurs with a proven track record of creating billions of dollars in value in the FinTech space. We are targeting significant growth and milestones in the next few years, and are looking to hire exceptional talent.

We’re looking for a rockstar Data Scientist to join our growing team. This team has an incredible engineering challenge: integrate a variety of very large datasets that outline intricate details about consumer’s credit profile. This expansive dataset is the foundation for our AI and machine learning processes that will power everything from prospecting, to operations, to servicing of our clients. Innovations here tie directly to the extensibility of our infrastructure, the capabilities of our machine learning, and success in our mission.

What You’ll Do


Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions.
Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies.
Assess the effectiveness and accuracy of new data sources and data gathering techniques.
Develop custom data models and algorithms to apply to data sets.
Use predictive modeling and machine learning to increase and optimize customer experiences, revenue generation, and underwriting, as well as other business outcomes.
Develop company A/B testing framework and test model quality.
Coordinate with different functional teams to implement models and monitor outcomes.
Develop processes and tools to monitor and analyze model performance and data accuracy.

What We Look For


We’re looking for someone with 5+ years of experience manipulating data sets and building statistical models, and has a Master’s or PHD in Statistics, Mathematics, Computer Science or another quantitative field.
Strong problem solving skills with an emphasis on product development.
Experience using TensorFlow (a big plus) or Python to manipulate data and draw insights from large data sets.
Experience in a variety of machine learning techniques – clustering, trees, deep learning (especially GAN), etc. – and their real-world advantages/drawbacks.
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
Experience using web services: Redshift, S3, GCP (a plus).
Experience with distributed data/computing tools: Map/Reduce, Hadoop, Hive, Spark, Gurobi, MemSQL, etc.
Experience visualizing/presenting data for stakeholders using: Periscope, Business Objects, D3, ggplot, etc.
A successful history of manipulating, processing and extracting value from large disconnected datasets.
Excellent written and verbal communication skills for coordinating across teams.
Ability to thrive in a fast-paced growing company.

Benefits to You


Competitive salary based on experience and skills
Firm-wide 25% bonus target
Competitive stock options package as an early member of the team
A flexible paid time off and vacation policy
Comprehensive health, vision, dental insurance
Company FSA
Commuter benefits
Gym membership and other company programs
And much more to come!

Figure will not sponsor work visas for this position. In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification form upon hire.",4.0,"San Francisco, CA",37.7749295,-122.4194155
318,Data Scientist,Natera,"POSITION SUMMARY

The Data Scientist participates in the design and prototyping of cutting edge algorithms for analysis of genetic data.

PRIMARY RESPONSIBILITIES
Analyze next-generation sequencing data ranging from single research experiments to commercial data sets of hundreds of thousands of samples.
Develop Python software infrastructure to support algorithm testing and simulation studies.
Contribute to research and product development efforts in the statistics group.
Produce correct conclusions based on rigorous mathematical analysis and principles of statistics and probability.
This role works with PHI on a regular basis both in paper and electronic form and have an access to various technologies to access PHI (paper and electronic) in order to perform the job.
Employee must complete training relating to HIPAA/PHI privacy, General Policies and Procedure Compliance training and security training as soon as possible but not later than the first 30 days of hire.
Must maintain a current status on Natera training requirements.
Employee must pass post offer criminal background check.
QUALIFICATIONS
Master’s degree in engineering, applied math, statistics, or equivalent with a strong foundation in probability theory and/or statistics.
At least 1 year practical experience in scientific data analysis using software such as Python.
KNOWLEDGE, SKILLS, AND ABILITIES
Experience in using Python in data analysis.
Excellent communication skills and the desire to work in a dynamic and collaborative environment.
Desire to learn about human genetics and sequencing technologies.
PHYSICAL DEMANDS AND WORK ENVIRONMENT
Duties are typically performed in an office setting.
This position requires the ability to use a computer keyboard, communicate over the telephone and read printed material.
Duties may require working outside normal working hours (evenings and weekends) at times.


OUR OPPORTUNITY

Driven by the passion for elevating the science and utility of genetic testing, Natera is committed to helping families identify and manage genetic diseases. Natera is a rapidly-growing diagnostics company with proprietary bioinformatics and molecular technology for analyzing DNA. Our complex technology has been proven clinically and commercially in the prenatal testing space and we are actively researching its applications in the liquid biopsy space for developing products with oncology applications.

The Natera team consists of highly dedicated statisticians, geneticists, doctors, laboratory scientists, business professionals, software engineers and many other professionals from world-class institutions, who care deeply for our work and each other. When you join Natera, you’ll work hard and grow quickly. Working alongside the elite of the industry, you’ll be stretched and challenged, and take pride in being part of a company that is changing the landscape of genetic disease management.

WHAT WE OFFER

Competitive Benefits. Healthy catered lunches, Premium snacks and beverages, Onsite gym with cardio and weight-training equipment, Game room with satellite TV, Onsite dry cleaning and alteration service with pick-up and delivery, Employee-organized sport leagues, Happy hours and BBQs, Generous Employee Referral program.

For more information, visit www.natera.com.

Natera is proud to be an Equal Opportunity Employer.",34.0,"San Carlos, CA 94070",37.4975165,-122.2710602
319,Data Scientist,Finrise,"Who you are
The first Data Scientist at Finrise will play an imperative role in enabling patient financing for out-of-pocket healthcare expenses. You recognize that 56% of Americans with a less than ideal FICO Score need new ways to evaluate creditworthiness in efficient and holistic ways. You’re excited about tackling technical problems that most wouldn’t dare touch. Working with unstructured and nontraditional data doesn’t scare you. Data science, predictive models, and statistics are second nature. You excel in building machine learning systems, conducting foolproof analyses, and leading cross functional projects. While banks are busy evaluating 30-year-old FICO scores, created before a time of the internet and smartphones, you’re building models which will decide who to lend to in real-time. Instead of hiring hundreds of people to manually review, you’re adding new data points to ensure accurate scoring. You’re hands-on, creative, and hyper-analytical. You understand that the ultimate measurement of success is enabling patients to afford care in a time of need, with a fair rate, in terms they understand. At the end of the day, you want to change the way credit is evaluated.

What you'll be doing
Designing and developing core machine learning infrastructure
Conducting statistical analyses to assess the value of new data points and vendors
Building and deploying production risk models to improve Finrise patient underwriting
Hiring and leading a team of best-in-class data scientists
What you should already have
Background in mathematics, statistics, or engineering
Some understanding of credit and/or risk underwriting
Bachelors required; Advanced degree preferred
Strong programming ability, preferably in Python
Deep understanding of machine learning and mathematics
A scrappy team player with an ability to thrive and effectively communicate in a fast-paced, numbers focused environment
Interested? Send us an email to careers@finrise.com",,"Burlingame, CA 94010",37.5685247,-122.367428
320,Data Scientist,Narvar,"Narvar offers an enterprise SaaS platform that helps leading brands and retailers build lifelong relationships with their customers beyond the “buy” button. More than 60% of Americans online have interacted with Narvar’s platform. More than 400 leading retailers including brands like Nordstrom, Sephora, Patagonia, REI, GameStop use our shipment, tracking, returns and analytics products.

Our Data Team works with massive data sets. Tens of millions of transactions per month to build new products and improve all aspects of the Narvar platform. Data is at the core of our competitive advantage so the work you do has a large impact across the company, our business partners, and the lives of our end users.

As a “full stack” data scientist you will write production code that solves business problems and work in a fast paced high-achievement team setting. This is an excellent opportunity to help expand the data science practice and work with talented developers and scientists.

In this role you will:

Build machine learning pipelines for use cases spanning e-commerce, consumer trends, markets, logistics, and new products.
Work on real-world consumer data for image classification, time series analysis, outlier detection, etc.
Work with large unstructured data.
Be at the intersection of mathematics, machine learning, business, and computer science.

You have:

Experience with machine learning or optimization modeling and know how to create visualizations in order to tell a story.
Data Science and Data Engineering skills. You should enjoy writing programs that run on servers and talk to databases.
Experience understanding the strengths and weaknesses of different modeling approaches and can effectively reason about when to apply different combinations.

Qualifications


Ph.D. in Computer Science, Statistics, Math, Science (physical or social), Engineering or similar quantitative and computation field plus 3-5 years of industry experience.

OR

MS in Computer Science, Statistics, Math, Science (physical or social), Engineering or similar quantitative and computation field plus 5+ years of industry experience.
Strong coding skills with the ability to write production quality code.
Strong understanding of probability &amp; statistics, and/or machine learning, and algorithms
Fluency in Python, Pandas, Spark, numpy, and machine learning packages
Experience with deep generative models a plus.
Experience implementing applications on Amazon AWS
Experience with SQL and NoSQL databases
Experience working with Linux, shell scripting
Strong team orientation; excellent communication; self-starter that can balance sophistication with practicality
Tag your application with your solution to an active / recently concluded Kaggle competition, to get ahead of the list. : )

",5.0,"San Francisco, CA",37.7749295,-122.4194155
321,Data Scientist,Fanatics Inc.,"As the global leader in licensed sports merchandise, Fanatics is changing the way fans purchase their favorite team merchandise by partnering with top leagues, clubs and soccer brands worldwide to offer the largest collection of timeless and timely gear from every pro and college team online, on your phone, in stadiums or on-site at the world’s biggest sporting events. A top 50 Internet Retailer Company, Fanatics comprises the broadest online assortment by offering hundreds of thousands of officially licensed items via its Fanatics (www.fanatics.com), FansEdge (www.fansedge.com) and Kitbag (www.kitbag.com) brands, as well as the largest selection of sports collectibles and memorabilia through Fanatics Authentic (www.fanaticsauthentic.com). A multi-channel company, Fanatics operates more than 300 online and offline stores, including the e-commerce business for all major professional sports leagues (NFL, MLB, NBA, NHL, NASCAR, MLS, PGA), major media brands (NBC Sports, CBS Sports, FOX Sports) and more than 200 collegiate and professional team properties, which include several of the biggest global soccer clubs (Manchester United, Real Madrid, Chelsea, Manchester City). The company's in-venue and event retail portfolio includes the NBA, NHL, NASCAR, Wimbledon, Kentucky Derby, The Ryder Cup, Manchester City, Texas Longhorns, Pittsburgh Pirates and New Jersey Devils, allowing fans to experience a seamless shopping experience across online, mobile and physical store locations.

We are looking for someone who is passionate about applying machine learning and statistics techniques to solve business problems and build scalable marketing solutions. Candidates need to demonstrate their ability to crunch complex data into automated algorithms that have direct and measurable impact. Successful candidates will be capable of driving a project end-to-end, from idea generation and brainstorming to completely implementing and sustaining analytical solutions. The role requires a broad knowledge of machine learning algorithms, creativity to invent and customize when necessary, and effective communication with business stakeholders.

Responsibilities:

Build, deploy, and sustain predictive models in marketing pipeline.
Dive into complex data sets to analyze trends, identify opportunities and improve upon existing marketing solutions.
Support the marketing function by providing ad-hoc analysis that improves decision-making and business performance.
Collaborate cross-functionally with diverse teams (e.g. marketing operations, technology, merchandising, procurement, apparel design/production) to understand business objectives and design and implement analytics deliverables
Effectively communicate analytical solutions to non-technical stakeholders and senior leadership
Qualifications:

Bachelor’s degree is required. Master’s degree in relevant fields such as Statistics, Machine Learning, Computer Science with Artificial Intelligence focus is preferred
Detail-oriented, with strong analytical, technical and problem solving skills
Strong SQL skills
Strong communication skills
Knowledge of advanced statistics and machine learning and ability to apply the knowledge to building predictive models in R, Python or Spark
Successful applicants should have familiarity with and/or a strong interest in learning relevant technical skills such as:
General purpose programming languages
State-of-the-art machine learning algorithms
2 - 4 years experience",382.0,"San Mateo, CA",37.5629917,-122.3255254
322,Data Scientist,Epic Creations,"Responsibilities:
Analyze new products features and A/B tests for Epic education platform
Explore our large data set to identify key insights on user behavior that will motivate future innovation
Help understand our audience and to find metrics that best way to measure user engagement
Present your research and insights to all levels and functions of the company, clearly and concisely
Work with Product managers, designers &amp; engineers to help understand the product and better design user experience

Requirements:
An advanced degree in a quantitative or computational field (e.g., statistics, economics, math, computer science, etc.) and 2+ years of experience in quantitative analytics, data science, or another similar role
Experience analyzing a live consumer digital product
Coding proficiency in SQL, PHP (or similar coding language)
Strong statistical knowledge and experience with A/B testing
Comfort in a fast-paced, constantly evolving, deadline-driven environment.
Great communication and interpersonal skills

Bonus:
Passion for children’s education
Professional experience with subscription products",,"Redwood City, CA 94063",37.48521520000001,-122.2363548
323,Data Scientist,Shutterfly,"The Data Scientist will be responsible for designing and directing experiments and observational studies to optimize our marketing efforts. This role requires an individual with a strong ability to communicate and collaborate across functional teams, in addition to outstanding analytical and critical thinking skills. The role will have a strong focus on experimental design to support the LifeTouch brand.

Responsibilities:
Directly impact resource allocation decisions by designing and directing experiments and observational studiesPartner with the marketing and business strategy teams to define and test hypotheses that answer critical business questionsPerform deep-dive statistical analysis on large, complex, multi-dimensional datasets.Develop and contribute to a base of understanding that allows us to make optimal resource allocation decisions

Qualifications:
Advanced degree (MS, Ph.D.) in quantitative fields, and 2-3 years of experience with a range of techniques, tools, and methods related to data mining and statistical analysisStrong ability with a statistical language such as R or SAS, and hands-on experience using a variety of analytical methodsExperience with or strong working knowledge of experimental design concepts, regardless of industry/disciplineHands-on experience with SQL, working knowledge of database designFamiliarity with internet marketing data collection methods and marketing technology, including search marketing, social marketing, and ad serving platformsCreative mind with strong communication and interpersonal skills; talented with simplifying abstract business issues and large amounts of data into actionable analyses; must be able to interact with diverse groups of technical and non-technical peopleTrack record of contributing to successful end-to-end analytic solutions (clarifying business objectives and hypotheses, communicating project deliverables and timelines, and informing action based on findings)Strong desire to articulate business recommendations based on analytical work
This position is full-time and based in Redwood City, CA or Eden Prairie, Minnesota.",355.0,"Redwood City, CA",37.48521520000001,-122.2363548
324,Data Scientist,Smith Hanley Associates,"Title: Data Scientist
Location: San Francisco, CA
Salary: $140,000 - 170,000
Contact: Paul Chatlos, pchatlos@smithhanley.com

Data Scientist THE OPPORTUNITY:

Our San Francisco based client is seeking a skilled Data Scientist to build pricing models and collaborate with other members of the Revenue Optimization &amp; Pricing Analytics team to deliver results!



Data Scientist JOB RESPONSIBILITIES:

Work with senior leadership to develop Revenue Management strategies to maximize key business objectivesCraft econometric and statistical models in R or Python to effectively measure price sensitivityPartner with internal colleagues to implement models in productionCollaborate with team members to provide recommendations for managing top-line growth and operating incomePerform analysis to impart data-driven insights and recommendations for opportunities in pricing, promotion and growthEvaluate new opportunities for growth
Data Scientist EDUCATION, SKILLS AND EXPERIENCE

Master's in Operations Research, Statistics, Mathematics, Economics or other relevant degree required1-3 years experience solving revenue-related business problems using stochastic, heuristic or deterministic methodologies using R, SAS or other similar analytical toolsFamiliarity with Revenue Management principles including but not limited to statistical segmentation, data normalization, market response modeling and price optimization.Ability to build models that measure price sensitivityAbility to develop pricing frameworks to capture additional volume with associated profitabilityCollaborative personalitySkilled in using tools like R or PythonMachine Learning skills a huge plus",18.0,"San Francisco, CA",37.7749295,-122.4194155
325,Data Scientist,Redfish Technology - High Tech Executive Recruiters,"Job # 22924 - Data Scientist
Location:Redwood City, CA
Company:
Our client is an emerging high-tech company based in Silicon Valley, focused on
an innovative platform that provides insights and answers to the complexity
of ever-growing information. They are an accomplished team of alums from top
universities and industry leaders, and their managers have track records of
billion-dollar exits.
The company has successfully launched a portfolio of products and services,
including an intelligent framework based on a stack of Artificial Intelligence
algorithms that digest a multitude of data sources, both structured and
unstructured, and extract financial, economic, political and social indicators,
alongside the semantic explanatory rationale describing any given event.
Such a portfolio of services gives influential decision makers, researchers and
analysts a critical edge by connecting them to a dynamic network of
information. Theyhave a range of customers in the education sector
including some of the top research institutions across the US, UK and Europe.
Job Opportunity:
As the company and product scale to serve many more users, they're ready to revamp their architecture to efficiently capture and analyze billions of more data points. Theyre rapidly outgrowing their single-node PostgreSQL instance, and exploring solutions involving replication, sharding, and NoSQL systems to maintain and improve performance even as their datasets grow exponentially.
Responsibilities:
Creating, designing and implementing the next generation of knowledge
discovery tools and big data analytics.
Successful candidates will be expected to develop cutting-edge machine
learning algorithms that can be used to extract decision-making signals from
heterogeneous streams of unstructured data in real-time.
Applicants must have a strong background in machine learning,
computational semantics, and statistical modeling for predictive analytics. In
addition, candidates are expected to have hands-on experience in deploying
data analysis and machine learning algorithms on distributed systems.


Responsibilities:
Collecting and preprocessing data, prototyping concepts, designing cutting-edge machine learning algorithmsTesting those Machine learning algorithms on Production data
Requirements:PhD or a Masters degree in Computer Science or related fields
(preferably with major in Machine Learning / AI)
3+ years relevant experienceStrong knowledge of state-of-the-art algorithms in machine learning
(e.g. Bayesian learning, latent/topic models, approximate inference,
deep networks, stochastic processes), graph analysis (e.g. community
detection, random walk) and statistical modeling (e.g. hypothesis
testing, dimensionality reduction)
Proficiency in standard data analytics toolkits in Python, Scala or RHands-on experience of Hadoop 2.0 (Spark, MapReduce) and AWS
ecosystems is highly beneficial
Contact:
e: will[at]redfishtech.com
p: 208-788-8260 ||| 336-645-3858
t: [at]will_redfish
l: /in/willthomas007/",,"Redwood City, CA",37.48521520000001,-122.2363548
326,Data Scientist,Grand Rounds,"The Role:
Data Scientists at Grand Rounds work on problems that are core to the company’s mission. Major challenges include developing systems and models to identify the highest quality doctors in the country as well as methodologies to uncover the subtle differences between each physician’s clinical expertise. Additionally, patient-level modeling allows us to understand the specific healthcare needs of every person. With a high fidelity understanding of both patients and physicians we are able to route patients to both appropriate and high quality care.

In addition to developing the company’s core technologies, data scientists provide decision support analysis for many teams across the organization including product development, sales, marketing, and strategy. Data scale ranges from small data sets to large multi-terabyte clinical information in distributed database systems.

About Us:

Grand Rounds’ vision is to create a path to great health and health care, for everyone, everywhere. Founded in 2011, the company provides an employer-based platform that delivers improved outcomes for patients and their families. It does this through an end-to-end solution that connects patients with care informed by the latest and best practices—preventing and correcting misdiagnoses and unnecessary or failed treatments. Named second among Glassdoor’s 2016 Best Places to Work, Grand Rounds helps restore individual health and quality of life, and offers employers lower health care spend and higher employee productivity.
In your first 30 days, you will:
Onboard with the Grand Rounds team in San Francisco, setup your dev environment, get access to data systems, and become familiar with the tech stack
Learn about on-going initiatives involving data scientists, product managers, and engineers
Spend time with members of the Analytics, Medical, and Patient Care teams and learn how our teams collaborate
Become familiar with the data landscape and hit the ground running by joining a project team
In your first 60 days, you will:
Get familiarized with clinical data.
Master the ins and outs of claims data: ICDs, CPTs, etc.
Learn how to use and navigate our various databases and write scripts using our data for various analyses
Learn about our existing code-base and best practices
Collaborate with other data scientists to help build our patient-physician matching products
In your first 90 days, you will:
Integrate into long-term multi-data-scientist ventures and deliver on one or several short-term individual projects
Perform analyses that help us better understand patients and/or physicians, while helping you get familiarized with our data
Spend time with Staff Physicians and other medical domain experts to learn about the world of healthcare
Develop an understanding of both immediate business objectives as well as longer term company aspirations to develop intuition around prioritization and trade-offs between short-term deliverables and longer term R&amp;D efforts
Responsibilities:
Develop creative solutions to diverse problems including engineering challenges, unstructured data messes, ontology development, and machine learning applications
Lead and develop major projects from end-to-end encompassing planning, design, technical implementation, debugging, roll-out to Product &amp; Engineering, testing, and iteration
Operate at level of sophistication in statistics, machine learning, or computer science that is publication-worthy
Regularly monitor pull requests, perform code reviews, and produce excellent peer reviews on projects prior to shipping to Product &amp; Engineering
Evaluate and experiment with new technologies and tools prior to wider adoption by the team
Work closely with analysts, data scientists, product managers, and engineers
Qualifications:
Minimum 2 years of industry production experience as a Data Scientist or Engineer
Excellent verbal communications, including the ability to clearly and concisely articulate complex concepts to both technical and non-technical collaborators
Degree(s) should be in a technical discipline such as Computer Science, Computational Biology, Engineering, Statistics, Physics, Math, quantitative social science
Experience with SQL relational databases as well as big data: the Hadoop ecosystem, Hive, Spark, Presto, Vertica, Greenplum, etc
Required: SQL, Python, R, linux shell scripting
Desired: Scala, Java, or Ruby
Experience with machine learning and computational statistics packages
Experience with visualization tools
Frequent user of cloud computing platforms such as Amazon Web Services, Microsoft Azure, or Google Cloud Platform
Bonus Points: previous work on medical applications and/or with claims data
This is a full time position located in San Francisco, CA.
-
Grand Rounds is an Equal Opportunity Employer and considers applicants for employment without regard to race, color, religion, sex, orientation, national origin, age, disability, genetics or any other basis forbidden under federal, state, or local law. Grand Rounds considers all qualified applicants in accordance with the San Francisco Fair Chance Ordinance.",10.0,"San Francisco, CA 94107",37.7618242,-122.3985871
327,Data Scientist,Payette Group,"Responsibilities:
Leveraging our large amount of structured and unstructured data to extract newsworthy insights
Developing algorithms and modeling techniques to expose conclusively how communities work at a neighborhood level
Develop metrics and evaluate the performance of stories by designing experiments to drive product requirements
Keeping up with recent advances in natural language processing, machine-learning, and big data processing
Requirements:
MSc (PhD preferred) in hard sciences or computer science, natural language processing, machine learning
Extensive experience working with various datasets, familiarity with common schemas, and an understanding of both the power and shortcomings of data
Experience in large scale software development and product development process (code design, test plan and code reviews)
Fluent in Python programming including common data science tools such as Jupyter notebooks, scikit-learn, pandas, and matplotlib
Fluent in SQL and ability to write queries for large datasets
Experience with commonly available tools and infrastructures for natural language processing, text mining, machine learning and parallel data processing
Experience working with large amounts of user generated content and process data in large-scale environments using Amazon EC2, Storm, Hadoop and Spark
2+ years of professional experience in the field Preferred Qualifications:
Passionate about data driven products
Passionate about uncovering stories in the local news space
Advanced natural language generation techniques",,"San Francisco, CA",37.7749295,-122.4194155
